SK_ID_CURR,TARGET
171202,0.03751486920987919
171203,0.16924489785865027
171204,0.11904025543067623
171205,0.10516990000898122
171206,0.16254376445923213
171207,0.02334409185495111
171208,0.1010167967133946
171209,0.02519619212532007
171210,0.12163110192561208
171211,0.12686592307192068
171212,0.07400309007696035
171213,0.1438475511402293
171214,0.11056679367765665
171215,0.015242639621696146
171216,0.22774419935212653
171217,0.057782904993204875
171218,0.2129224395583584
171219,0.02049569659191149
171220,0.07069846949927552
171221,0.027798104413098768
171222,0.023554403927600814
171223,0.027370763418222838
171224,0.03702063893277174
171225,0.013586382575562413
171226,0.05637733049924472
171227,0.0604473064391345
171228,0.24987961443886308
171229,0.05314617094668989
171230,0.08315811081617272
171231,0.13326955472845758
171232,0.2401081669017674
171233,0.012964661710135082
171234,0.19118274955360076
171235,0.08062601470658731
171236,0.10536399566103322
171237,0.05288896210391906
171238,0.29208540192486687
171239,0.12227571332218659
171240,0.2637172910451481
171241,0.01262425506489286
171242,0.004445480764284196
171243,0.014260712351269876
171244,0.1747395970861354
171245,0.2576554580313344
171246,0.0712463941471958
171247,0.2656769471352165
171248,0.25419388730721926
171249,0.028325841819320133
171250,0.15238455176485066
171251,0.013948921977008049
171252,0.013472767536969969
171253,0.46811542897381225
171254,0.3172498482372591
171255,0.08728983088472897
171256,0.024481363784221083
171257,0.022405869689118743
171258,0.0943438183820243
171259,0.0812706328005146
171260,0.013490656321591493
171261,0.014993949862849801
171262,0.0332715105278169
171263,0.0516636401984332
171264,0.010581287445782503
171265,0.021315583538076145
171266,0.012867472530695132
171267,0.031750333672399586
171268,0.09478432669538907
171269,0.14286378544195621
171270,0.019859290665049843
171271,0.0398914265883256
171272,0.056394415262478875
171273,0.26195549118144873
171274,0.024029367154920774
171275,0.050530352007913414
171276,0.35394202500229527
171277,0.1442423171641548
171278,0.07514117144601298
171279,0.039509393928599035
171280,0.1727528511785129
171281,0.09699139732295234
171282,0.058145321305501846
171283,0.0300336805600536
171284,0.15317166307449295
171285,0.06057912407434574
171286,0.008485051283655665
171287,0.08174051016297973
171288,0.04253251190218933
171289,0.018480931090604946
171290,0.1558528732427845
171291,0.05246823834059506
171292,0.05652840290022221
171293,0.014772018784551812
171294,0.14058974690443105
171295,0.09262516874284607
171296,0.0425274292680356
171297,0.5012259771454912
171298,0.040744136616011326
171299,0.05340146705909633
171300,0.07003804372983946
171301,0.05928902032991166
171302,0.6074299644016872
171303,0.06571165161413808
171304,0.08990655824489713
171305,0.06576674511871382
171306,0.02189396506516968
171307,0.053500666335937336
171308,0.035705704578566484
171309,0.00526042735660252
171310,0.02218629822810737
171311,0.10082110155957605
171312,0.1077464941823944
171313,0.05028065333580772
171314,0.01859440152704883
171315,0.04735497858443469
171316,0.06192449773457916
171317,0.35100333982395737
171318,0.18661918824116483
171319,0.18102499009459622
171320,0.021836260676645604
171321,0.03987850393971836
171322,0.04257642165931376
171323,0.07211781286786488
171324,0.11724491548839985
171325,0.06839939136436005
171326,0.025025903757897778
171327,0.08079354036786177
171328,0.023260450486904977
171329,0.09064665476730281
171330,0.03061893373901706
171331,0.06930816635550618
171332,0.03591936110779181
171333,0.017476237285918614
171334,0.04503839278603386
171335,0.35673128139592913
171336,0.4374978662612581
171337,0.05839442229712865
171338,0.06407608050391334
171339,0.029412220798241743
171340,0.4385636089838603
171341,0.027596006395003835
171342,0.05438562230692486
171343,0.02850837975810837
171344,0.0695804822082851
171345,0.015745211335692927
171346,0.13115137987347442
171347,0.02364114600986708
171348,0.12320189234051954
171349,0.06528576102601905
171350,0.09250165622116313
171351,0.13998518904287066
171352,0.184621359117584
171353,0.09245050752991771
171354,0.009615135507926819
171355,0.009453865449952583
171356,0.48446764549961807
171357,0.04801731496745244
171358,0.054133076521525755
171359,0.3710165197853734
171360,0.08585404979397579
171361,0.016325874330681125
171362,0.02875921191831049
171363,0.2499556890940457
171364,0.031449773417077734
171365,0.12272435783953549
171366,0.08311298913861573
171367,0.21301696285679084
171368,0.02169359787539263
171369,0.06805578816063931
171370,0.12681969842590335
171371,0.14165381862231965
171372,0.2678115726120417
171373,0.11137380201391864
171374,0.01137527874260363
171375,0.05832175985181988
171376,0.010372079457683123
171377,0.04729773915166366
171378,0.02602656036293372
171379,0.08326168273230125
171380,0.3463325001622296
171381,0.21472517672237618
171382,0.01582969831171714
171383,0.01159994603008282
171384,0.024234794808801204
171385,0.011062974806503997
171386,0.07594063640339462
171387,0.1933863360321613
171388,0.035620911950926315
171389,0.07945549627197947
171390,0.02556318638872622
171391,0.015110968184050774
171392,0.09046167807978214
171393,0.2065274090329359
171394,0.04503097821093229
171395,0.13787922236237418
171396,0.02608855332987706
171397,0.11563573169986154
171398,0.05716588002296791
171399,0.16105259608224598
171400,0.023318308735216887
171401,0.02804528703886023
171402,0.024070732172511898
171403,0.07966503093198568
171404,0.050691169009547496
171405,0.019555619336107638
171406,0.0331864225829289
171407,0.0410085979621997
171408,0.01110386164951166
171409,0.17618343568487738
171410,0.38414019298898205
171411,0.07783341620091007
171412,0.05651989985213127
171413,0.08678852072926788
171414,0.06956464146318601
171415,0.03085678734059426
171416,0.023500902255861128
171417,0.03275920615323494
171418,0.11438017820315105
171419,0.13320236581917538
171420,0.06116682961831742
171421,0.04665533155818552
171422,0.030221014640107027
171423,0.022225066339524986
171424,0.013267083945361033
171425,0.07984066241499999
171426,0.3609305763444793
171427,0.12633502930422869
171428,0.02913053933745341
171429,0.09016199240872644
171430,0.03664405664168844
171431,0.17534047843964662
171432,0.01548743914470686
171433,0.26148396898297077
171434,0.15316096880093583
171435,0.020365637927046126
171436,0.054211491604131516
171437,0.030407892788291008
171438,0.27887240806306446
171439,0.04217002898092237
171440,0.13615381251543174
171441,0.03947500187598786
171442,0.11061685067840946
171443,0.027186242632415834
171444,0.19687137260671891
171445,0.1575201557578319
171446,0.24168600868347812
171447,0.10064690828283702
171448,0.31663516730597135
171449,0.01950777722584856
171450,0.10461984774520998
171451,0.1669029305454166
171452,0.3118636424460293
171453,0.22685120238588907
171454,0.05440173812481869
171455,0.027311176324027648
171456,0.048769703832784284
171457,0.20441727881851762
171458,0.06300980411798632
171459,0.23005911014353575
171460,0.1931753302856448
171461,0.05376241491540183
171462,0.1465722029279049
171463,0.04638371716107663
171464,0.01844035406908988
171465,0.11882365065129641
171466,0.02899038019711528
171467,0.015598407889725769
171468,0.06507203261869246
171469,0.08400406357496601
171470,0.04389547105397077
171471,0.17056961350779898
171472,0.016838983855010065
171473,0.037984469172515745
171474,0.14128445908374873
171475,0.38225840225342017
171476,0.07064798483733323
171477,0.014254910112552734
171478,0.2157203341535041
171479,0.07529007638351679
171480,0.14024455375318756
171481,0.14012941278138846
171482,0.016679059498937124
171483,0.11051009620115954
171484,0.014587134495089473
171485,0.03909702740407169
171486,0.42805047770561067
171487,0.08223158182352086
171488,0.018324868003899396
171489,0.20919795802265048
171490,0.031573510955486356
171491,0.152667251744334
171492,0.05412371440424617
171493,0.0519062138540768
171494,0.05097709863828998
171495,0.12715149905229872
171496,0.10990707299599026
171497,0.08078645898957826
171498,0.2351908080479102
171499,0.009335181432570687
171500,0.13068667799895073
171501,0.034142014763166
171502,0.3895279527436212
171503,0.054671017425144644
171504,0.044209852497335486
171505,0.024988662939552903
171506,0.022142371402682062
171507,0.12993218323407169
171508,0.03600952201796179
171509,0.0854901880590515
171510,0.031244411701164446
171511,0.36239414556514693
171512,0.10417169991211189
171513,0.05203141942624642
171514,0.03795283224340271
171515,0.04640795042507749
171516,0.061320781845021786
171517,0.023463940976009547
171518,0.20729112577343634
171519,0.023490205240747308
171520,0.07986669111912906
171521,0.029512504346355502
171522,0.3344038837754992
171523,0.12242083102824629
171524,0.06425144402055731
171525,0.2017375724847406
171526,0.039741833527748543
171527,0.020629239982449234
171528,0.01071194689898569
171529,0.1515683643971117
171530,0.027575150385209173
171531,0.03238278044964568
171532,0.19354477805031836
171533,0.07864322259485668
171534,0.039265568985785704
171535,0.015439075652914263
171536,0.08063184473963753
171537,0.08083301015078714
171538,0.11289497369079268
171539,0.01583196951361243
171540,0.12025404309046597
171541,0.09270394729407153
171542,0.08170512856613474
171543,0.03057000706117891
171544,0.033602056865842306
171545,0.03898896044427341
171546,0.06765400732542073
171547,0.10975779100630462
171548,0.036287608927806754
171549,0.03254827660707467
171550,0.019157606740116247
171551,0.014781665009781082
171552,0.050695959490474826
171553,0.023556674051839217
171554,0.5117851092203687
171555,0.09992056347679353
171556,0.009463050631672947
171557,0.3370824605033035
171558,0.07372297677203879
171559,0.014086493722545832
171560,0.06547328129834296
171561,0.03312633162908371
171562,0.1681201995215486
171563,0.10877850655793467
171564,0.10988719834220342
171565,0.01133213352799399
171566,0.19656964014200135
171567,0.03349213199845497
171568,0.016610439173923255
171569,0.061167263646673777
171570,0.01929694792704414
171571,0.021671271105685785
171572,0.04134920707525275
171573,0.02166705027928953
171574,0.16526014368509484
171575,0.09818031832604096
171576,0.03780905590720024
171577,0.022345380738885798
171578,0.04588427757305773
171579,0.015719119150383404
171580,0.0419577329340782
171581,0.031328121437604536
171582,0.020746051061710367
171583,0.05474903474253963
171584,0.06611039187308729
171585,0.06109398670120121
171586,0.07416520759659911
171587,0.012931055457926749
171588,0.07257651810445395
171589,0.031033042553360108
171590,0.05357257422697121
171591,0.04026979263893536
171592,0.07174480667747213
171593,0.2671333243492747
171594,0.0716932324002876
171595,0.19966951506281275
171596,0.023297366245551072
171597,0.03948850927690443
171598,0.02993212352800368
171599,0.02695708802790226
171600,0.11819941879394116
171601,0.08797894103087994
171602,0.07363716304251097
171603,0.10158593794386094
171604,0.08448739100113749
171605,0.024035601960035454
171606,0.07026185365212678
171607,0.01644765238634861
171608,0.00793055891288177
171609,0.04364518755783983
171610,0.0428162106602791
171611,0.09539964971427398
171612,0.02239350801483838
171613,0.03503851802878509
171614,0.007814724627310629
171615,0.06055286350849819
171616,0.05449048536384917
171617,0.07933872827920604
171618,0.07176118518857472
171619,0.007827508516323946
171620,0.07830551911690078
171621,0.011710437237050994
171622,0.048850743683820974
171623,0.14374138038333778
171624,0.05758552931212017
171625,0.023526419385000018
171626,0.18466762453350222
171627,0.06265557534434449
171628,0.09894662161965233
171629,0.060865483737514305
171630,0.15587360007036832
171631,0.06354757141311254
171632,0.03573559541357264
171633,0.04684952420753469
171634,0.24010945299058487
171635,0.016925447407719445
171636,0.1037219289785779
171637,0.08851140847585193
171638,0.036337993875166744
171639,0.1153132336713858
171640,0.006018753501136671
171641,0.08202662265404989
171642,0.05120345922032066
171643,0.16796272683977131
171644,0.015626297351268914
171645,0.061024526747803176
171646,0.1258641526370041
171647,0.09058606213739637
171648,0.2702601483641298
171649,0.06755451597574924
171650,0.026450171073905366
171651,0.12522315795430095
171652,0.0052947587135345545
171653,0.008625854137064579
171654,0.07024119489375202
171655,0.47218644843460567
171656,0.032827657844422806
171657,0.0932761340521088
171658,0.07301316883604726
171659,0.01997902467654686
171660,0.06378912559718979
171661,0.024145598327700742
171662,0.1404741226904935
171663,0.03951096614698413
171664,0.0242952720140755
171665,0.1315650201956433
171666,0.0421025879948697
171667,0.06150775801427251
171668,0.20003941228689565
171669,0.08009281168189274
171670,0.29284859213784714
171671,0.07276543660903273
171672,0.04467035785679516
171673,0.015693767627775176
171674,0.015784741995246286
171675,0.007989821204561806
171676,0.05698413541924722
171677,0.011343525698973204
171678,0.029517586742482622
171679,0.02204420405217128
171680,0.026806065649694528
171681,0.07727000553546126
171682,0.16528598288326574
171683,0.07421900834440198
171684,0.06912514919565395
171685,0.018251871184885245
171686,0.0912759157765898
171687,0.10143370906299813
171688,0.12442074765810013
171689,0.017945399742395843
171690,0.04031239739081098
171691,0.020170445234600543
171692,0.023401673239383254
171693,0.05530577336489914
171694,0.0070839915261205364
171695,0.014700440602850709
171696,0.03119907830875055
171697,0.017506305809684968
171698,0.03597590829930451
171699,0.02807916619240067
171700,0.05082520874814309
171701,0.08131389167146072
171702,0.023698076725801747
171703,0.02025928788566379
171704,0.01873450323200019
171705,0.06590141794679276
171706,0.04199985519903095
171707,0.05091476605835006
171708,0.07063801261108742
171709,0.04039651543662469
171710,0.1274348516506775
171711,0.011462329076628775
171712,0.0535834458273446
171713,0.09886676440525745
171714,0.18093605935709442
171715,0.022303138217245916
171716,0.03418807577007696
171717,0.06285731750714074
171718,0.03483536169484696
171719,0.012235747685341216
171720,0.04000453268444289
171721,0.08021445350082725
171722,0.020536948386653008
171723,0.016427295554643565
171724,0.1933947882899983
171725,0.04740353219063745
171726,0.14561688369306902
171727,0.23549580103610268
171728,0.03439231610522252
171729,0.07961499621540746
171730,0.06222752602431048
171731,0.04047175308518636
171732,0.02143896619927193
171733,0.07778091647133584
171734,0.0187930883503951
171735,0.045221500467159434
171736,0.1070355439212871
171737,0.04904314069989622
171738,0.01464095100107729
171739,0.16465245992278557
171740,0.2712418772197598
171741,0.06398643192125839
171742,0.01189654618294013
171743,0.14112493614625454
171744,0.07862931982483297
171745,0.012195198515909368
171746,0.29135352878735177
171747,0.056666006714127366
171748,0.07671571622865025
171749,0.03716642036947603
171750,0.05105863517255976
171751,0.06627051564073262
171752,0.006702869449583498
171753,0.04672065050665768
171754,0.07845850200799126
171755,0.22785214720544486
171756,0.03507020661388971
171757,0.05152082473936976
171758,0.13851799786055377
171759,0.020952065648808978
171760,0.16639290712299531
171761,0.048558214691355114
171762,0.02493726977291197
171763,0.08153979345113621
171764,0.08963606116379502
171765,0.1099418993015161
171766,0.033768250062013505
171767,0.16808879458043427
171768,0.028871303958295066
171769,0.02050245287718309
171770,0.03791025547731248
171771,0.10190550652353575
171772,0.02688729963104204
171773,0.10071689644660486
171774,0.09421512383649988
171775,0.2251439399169533
171776,0.043712181228290736
171777,0.06079425249768742
171778,0.019661653207823197
171779,0.04713525656687059
171780,0.11709208426161072
171781,0.15461740581364986
171782,0.10735691490066633
171783,0.027836145395029332
171784,0.1125926557221294
171785,0.14039411795410076
171786,0.12084940644074899
171787,0.17144489408587382
171788,0.026142620612486695
171789,0.03263625924997168
171790,0.15916473005411258
171791,0.04836917146744127
171792,0.09461361974683079
171793,0.027231046580311887
171794,0.0791755116399406
171795,0.11860352146738057
171796,0.02322967142094732
171797,0.013803126666961455
171798,0.047003039010220585
171799,0.03659979809529644
171800,0.12549586718206435
171801,0.012494354752430619
171802,0.047134962969170316
171803,0.007010162239080045
171804,0.052620212729628565
171805,0.05846568069016881
171806,0.05393620411146392
171807,0.1308759886254431
171808,0.07717103494550302
171809,0.11813619498642515
171810,0.031121163239243996
171811,0.07069161544319147
171812,0.11209504511927101
171813,0.03425708617956505
171814,0.09061609600089954
171815,0.07303380417854023
171816,0.09176400234513726
171817,0.05293547103698922
171818,0.18026139460410773
171819,0.015256328417665407
171820,0.048059106689075815
171821,0.03329753041956644
171822,0.30390630317686107
171823,0.08759647881621803
171824,0.20602992030779055
171825,0.06424230431769803
171826,0.05374018546383701
171827,0.10281092659196132
171828,0.2836482781708685
171829,0.09283237360764511
171830,0.24558725238990342
171831,0.4207530835575829
171832,0.1338534054954436
171833,0.04927639939762596
171834,0.05874057633052825
171835,0.07480939715498278
171836,0.029711514812074142
171837,0.05609922537747361
171838,0.011050829807404745
171839,0.036570813773060956
171840,0.03168499367382759
171841,0.04453829605177051
171842,0.03578186761904008
171843,0.011489320337307155
171844,0.08596965545623964
171845,0.20730298335815855
171846,0.1918671441969112
171847,0.07572452941534666
171848,0.01898490458080026
171849,0.013369784722468808
171850,0.01717306951818358
171851,0.015089217460404482
171852,0.1347627667465811
171853,0.06536425202343638
171854,0.3343044416450963
171855,0.02064637702856002
171856,0.10983341082811846
171857,0.02065545655851186
171858,0.045292580090610664
171859,0.009880871405663242
171860,0.09160346539637644
171861,0.05111842999446854
171862,0.020655841511294508
171863,0.0955904795131434
171864,0.08173116845750153
171865,0.02142902362794022
171866,0.05715350258793855
171867,0.10181653603433594
171868,0.039240711211733455
171869,0.015568853052833924
171870,0.3216967540103356
171871,0.18330278044496945
171872,0.01791386073822148
171873,0.03857648650141424
171874,0.03277877641792134
171875,0.03301795052360351
171876,0.15364113689370995
171877,0.034269527870536644
171878,0.24904366645363296
171879,0.2800536719406872
171880,0.03764573732167352
171881,0.23156108495905292
171882,0.06708987928368769
171883,0.12985883502733225
171884,0.06831981265374618
171885,0.049555908288525616
171886,0.1255726760264102
171887,0.05336781308158219
171888,0.10114207348518278
171889,0.24008709037793263
171890,0.008213949049246366
171891,0.15624216194083268
171892,0.0892849311873935
171893,0.24049995764334026
171894,0.10704446727077374
171895,0.08107999212240782
171896,0.03272941238443189
171897,0.09085128273214238
171898,0.026690752154427337
171899,0.30166885199514604
171900,0.013962760815059126
171901,0.3206588400469938
171902,0.3812299061353275
171903,0.02303027371079544
171904,0.014141938892883198
171905,0.05145693157709741
171906,0.14108577371741032
171907,0.10475931734282226
171908,0.07368281294426962
171909,0.011582361989363361
171910,0.03186598916309037
171911,0.02095940743112327
